id,kode_provinsi,nama_provinsi,nama_pos_hujan,nama_stasiun_hujan,bulan,jumlah_curah_hujan,satuan,tahun
2288,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,AGUSTUS,46.0,MILIMETER,2022
2289,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,SEPTEMBER,63.0,MILIMETER,2022
2290,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,OKTOBER,44.0,MILIMETER,2022
2291,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,NOVEMBER,33.0,MILIMETER,2022
2292,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,DESEMBER,145.0,MILIMETER,2022
2293,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,JANUARI,29.0,MILIMETER,2022
2294,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,FEBRUARI,35.0,MILIMETER,2022
2295,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,MARET,50.0,MILIMETER,2022
2296,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,APRIL,57.0,MILIMETER,2022
2297,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,MEI,70.0,MILIMETER,2022
2298,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,JUNI,98.0,MILIMETER,2022
2299,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,JULI,40.0,MILIMETER,2022
2300,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,AGUSTUS,79.0,MILIMETER,2022
2301,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,SEPTEMBER,57.0,MILIMETER,2022
2302,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,OKTOBER,120.0,MILIMETER,2022
2303,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,NOVEMBER,75.0,MILIMETER,2022
2304,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,DESEMBER,53.0,MILIMETER,2022
2305,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,JANUARI,35.0,MILIMETER,2022
2306,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,FEBRUARI,92.5,MILIMETER,2022
2307,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,MARET,79.0,MILIMETER,2022
2308,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,APRIL,85.0,MILIMETER,2022
2309,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,MEI,78.0,MILIMETER,2022
2310,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,JUNI,35.0,MILIMETER,2022
2311,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,JULI,61.0,MILIMETER,2022
2312,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,AGUSTUS,20.5,MILIMETER,2022
2313,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,SEPTEMBER,64.0,MILIMETER,2022
2314,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,OKTOBER,168.0,MILIMETER,2022
2315,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,NOVEMBER,82.0,MILIMETER,2022
2316,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,DESEMBER,84.0,MILIMETER,2022
2317,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,JANUARI,61.0,MILIMETER,2022
2318,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,FEBRUARI,163.0,MILIMETER,2022
2319,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,MARET,86.0,MILIMETER,2022
2320,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,APRIL,75.0,MILIMETER,2022
2321,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,MEI,77.0,MILIMETER,2022
2322,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,JUNI,98.0,MILIMETER,2022
2323,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,JULI,76.0,MILIMETER,2022
2324,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,AGUSTUS,91.0,MILIMETER,2022
2325,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,SEPTEMBER,135.0,MILIMETER,2022
2326,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,OKTOBER,157.0,MILIMETER,2022
2327,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,NOVEMBER,63.0,MILIMETER,2022
2328,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,DESEMBER,132.0,MILIMETER,2022
2329,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,JANUARI,73.0,MILIMETER,2022
2330,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,FEBRUARI,37.0,MILIMETER,2022
2331,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,MARET,65.0,MILIMETER,2022
2332,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,APRIL,78.0,MILIMETER,2022
2333,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,MEI,57.0,MILIMETER,2022
2334,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,JUNI,76.0,MILIMETER,2022
2335,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,JULI,47.0,MILIMETER,2022
2336,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,AGUSTUS,48.0,MILIMETER,2022
2337,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,SEPTEMBER,57.0,MILIMETER,2022
2338,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,OKTOBER,65.0,MILIMETER,2022
2339,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,NOVEMBER,95.0,MILIMETER,2022
2340,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,DESEMBER,60.0,MILIMETER,2022
2341,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,JANUARI,50.0,MILIMETER,2022
2342,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,FEBRUARI,50.0,MILIMETER,2022
2343,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,MARET,60.0,MILIMETER,2022
2344,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,APRIL,78.0,MILIMETER,2022
2345,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,MEI,43.0,MILIMETER,2022
2346,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,JUNI,40.0,MILIMETER,2022
2347,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,JULI,72.0,MILIMETER,2022
2348,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,AGUSTUS,24.0,MILIMETER,2022
2349,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,SEPTEMBER,105.0,MILIMETER,2022
2350,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,OKTOBER,121.0,MILIMETER,2022
2351,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,NOVEMBER,47.0,MILIMETER,2022
2352,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,DESEMBER,163.0,MILIMETER,2022
2353,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,JANUARI,39.0,MILIMETER,2022
2354,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,FEBRUARI,70.0,MILIMETER,2022
2355,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,MARET,75.0,MILIMETER,2022
2356,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,APRIL,56.0,MILIMETER,2022
2357,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,MEI,58.0,MILIMETER,2022
2358,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,JUNI,58.0,MILIMETER,2022
2359,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,JULI,35.0,MILIMETER,2022
2360,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,AGUSTUS,48.0,MILIMETER,2022
2361,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,SEPTEMBER,61.0,MILIMETER,2022
2362,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,OKTOBER,79.0,MILIMETER,2022
2363,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,NOVEMBER,118.0,MILIMETER,2022
2364,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,DESEMBER,78.0,MILIMETER,2022
2365,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,JANUARI,29.0,MILIMETER,2022
2366,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,FEBRUARI,65.0,MILIMETER,2022
2367,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,MARET,67.0,MILIMETER,2022
2368,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,APRIL,41.0,MILIMETER,2022
2369,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,MEI,63.0,MILIMETER,2022
2370,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,JUNI,61.0,MILIMETER,2022
2371,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,JULI,52.0,MILIMETER,2022
2372,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,AGUSTUS,33.0,MILIMETER,2022
2373,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,SEPTEMBER,79.0,MILIMETER,2022
2374,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,OKTOBER,73.0,MILIMETER,2022
2375,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,NOVEMBER,56.0,MILIMETER,2022
2376,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,DESEMBER,92.0,MILIMETER,2022
2377,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,JANUARI,75.0,MILIMETER,2022
2378,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,FEBRUARI,96.0,MILIMETER,2022
2379,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,MARET,91.0,MILIMETER,2022
2380,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,APRIL,115.0,MILIMETER,2022
2381,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,MEI,94.5,MILIMETER,2022
2382,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,JUNI,89.5,MILIMETER,2022
2383,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,JULI,93.5,MILIMETER,2022
2384,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,AGUSTUS,49.5,MILIMETER,2022
2385,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,SEPTEMBER,186.0,MILIMETER,2022
2386,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,OKTOBER,97.28,MILIMETER,2022
2387,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,NOVEMBER,70.24,MILIMETER,2022
2388,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,DESEMBER,152.0,MILIMETER,2022
2389,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,JANUARI,41.5,MILIMETER,2022
2390,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,FEBRUARI,103.0,MILIMETER,2022
2391,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,MARET,47.5,MILIMETER,2022
2392,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,APRIL,79.0,MILIMETER,2022
2393,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,MEI,35.0,MILIMETER,2022
2394,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,JUNI,98.0,MILIMETER,2022
2395,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,JULI,72.0,MILIMETER,2022
2396,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,AGUSTUS,46.5,MILIMETER,2022
2397,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,SEPTEMBER,140.0,MILIMETER,2022
2398,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,OKTOBER,107.0,MILIMETER,2022
2399,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,NOVEMBER,106.0,MILIMETER,2022
2400,32.0,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,DESEMBER,99.5,MILIMETER,2022
2401,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,JANUARI,30.0,MILIMETER,2023
2402,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,FEBRUARI,86.0,MILIMETER,2023
2403,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,MARET,95.0,MILIMETER,2023
2404,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,APRIL,112.0,MILIMETER,2023
2405,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,MEI,137.0,MILIMETER,2023
2406,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,JUNI,66.0,MILIMETER,2023
2407,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,JULI,75.0,MILIMETER,2023
2408,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,AGUSTUS,1.0,MILIMETER,2023
2409,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,SEPTEMBER,34.0,MILIMETER,2023
2410,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,OKTOBER,40.0,MILIMETER,2023
2411,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,NOVEMBER,178.0,MILIMETER,2023
2412,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,DESEMBER,125.0,MILIMETER,2023
2413,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,JANUARI,18.0,MILIMETER,2023
2414,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,FEBRUARI,68.0,MILIMETER,2023
2415,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,MARET,68.0,MILIMETER,2023
2416,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,APRIL,48.0,MILIMETER,2023
2417,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,MEI,48.0,MILIMETER,2023
2418,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,JUNI,38.0,MILIMETER,2023
2419,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,JULI,14.0,MILIMETER,2023
2420,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,AGUSTUS,2.0,MILIMETER,2023
2421,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,SEPTEMBER,13.0,MILIMETER,2023
2422,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,OKTOBER,22.0,MILIMETER,2023
2423,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,NOVEMBER,78.0,MILIMETER,2023
2424,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,DESEMBER,68.0,MILIMETER,2023
2425,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,JANUARI,69.0,MILIMETER,2023
2426,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,FEBRUARI,107.0,MILIMETER,2023
2427,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,MARET,121.0,MILIMETER,2023
2428,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,APRIL,132.0,MILIMETER,2023
2429,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,MEI,47.0,MILIMETER,2023
2430,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,JUNI,104.0,MILIMETER,2023
2431,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,JULI,33.0,MILIMETER,2023
2432,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,AGUSTUS,0.0,MILIMETER,2023
2433,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,SEPTEMBER,0.0,MILIMETER,2023
2434,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,OKTOBER,12.5,MILIMETER,2023
2435,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,NOVEMBER,98.0,MILIMETER,2023
2436,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,DESEMBER,47.0,MILIMETER,2023
2437,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,JANUARI,110.0,MILIMETER,2023
2438,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,FEBRUARI,51.0,MILIMETER,2023
2439,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,MARET,85.0,MILIMETER,2023
2440,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,APRIL,54.0,MILIMETER,2023
2441,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,MEI,86.0,MILIMETER,2023
2442,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,JUNI,66.0,MILIMETER,2023
2443,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,JULI,87.0,MILIMETER,2023
2444,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,AGUSTUS,0.0,MILIMETER,2023
2445,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,SEPTEMBER,0.0,MILIMETER,2023
2446,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,OKTOBER,9.0,MILIMETER,2023
2447,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,NOVEMBER,72.0,MILIMETER,2023
2448,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,DESEMBER,47.0,MILIMETER,2023
2449,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,JANUARI,41.0,MILIMETER,2023
2450,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,FEBRUARI,47.0,MILIMETER,2023
2451,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,MARET,53.0,MILIMETER,2023
2452,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,APRIL,39.5,MILIMETER,2023
2453,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,MEI,42.0,MILIMETER,2023
2454,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,JUNI,51.0,MILIMETER,2023
2455,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,JULI,29.0,MILIMETER,2023
2456,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,AGUSTUS,0.0,MILIMETER,2023
2457,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,SEPTEMBER,1.0,MILIMETER,2023
2458,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,OKTOBER,20.0,MILIMETER,2023
2459,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,NOVEMBER,43.0,MILIMETER,2023
2460,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,DESEMBER,48.0,MILIMETER,2023
2461,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,JANUARI,44.8,MILIMETER,2023
2462,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,FEBRUARI,53.0,MILIMETER,2023
2463,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,MARET,55.5,MILIMETER,2023
2464,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,APRIL,81.14,MILIMETER,2023
2465,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,MEI,84.09,MILIMETER,2023
2466,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,JUNI,106.0,MILIMETER,2023
2467,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,JULI,5.45,MILIMETER,2023
2468,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,AGUSTUS,0.0,MILIMETER,2023
2469,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,SEPTEMBER,0.0,MILIMETER,2023
2470,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,OKTOBER,2.0,MILIMETER,2023
2471,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,NOVEMBER,117.0,MILIMETER,2023
2472,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,DESEMBER,23.5,MILIMETER,2023
2473,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,JANUARI,175.0,MILIMETER,2023
2474,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,FEBRUARI,125.0,MILIMETER,2023
2475,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,MARET,225.0,MILIMETER,2023
2476,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,APRIL,175.0,MILIMETER,2023
2477,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,MEI,48.0,MILIMETER,2023
2478,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,JUNI,124.0,MILIMETER,2023
2479,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,JULI,48.5,MILIMETER,2023
2480,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,AGUSTUS,0.0,MILIMETER,2023
2481,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,SEPTEMBER,0.0,MILIMETER,2023
2482,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,OKTOBER,12.5,MILIMETER,2023
2483,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,NOVEMBER,125.0,MILIMETER,2023
2484,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,DESEMBER,25.0,MILIMETER,2023
2485,,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,JANUARI,16.0,MILIMETER,2023
2486,,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,FEBRUARI,66.0,MILIMETER,2023
2487,,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,MARET,75.0,MILIMETER,2023
2488,,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,APRIL,66.2,MILIMETER,2023
2489,,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,MEI,15.2,MILIMETER,2023
2490,,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,JUNI,70.0,MILIMETER,2023
2491,,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,JULI,41.0,MILIMETER,2023
2492,,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,AGUSTUS,0.0,MILIMETER,2023
2493,,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,SEPTEMBER,0.0,MILIMETER,2023
2494,,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,OKTOBER,7.0,MILIMETER,2023
2495,,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,NOVEMBER,186.9,MILIMETER,2023
2496,,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,DESEMBER,60.5,MILIMETER,2023
2497,,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,JANUARI,74.0,MILIMETER,2023
2498,,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,FEBRUARI,148.0,MILIMETER,2023
2499,,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,MARET,129.0,MILIMETER,2023
2500,,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,APRIL,135.0,MILIMETER,2023
2501,,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,MEI,117.0,MILIMETER,2023
2502,,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,JUNI,53.0,MILIMETER,2023
2503,,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,JULI,66.5,MILIMETER,2023
2504,,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,AGUSTUS,0.0,MILIMETER,2023
2505,,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,SEPTEMBER,1.5,MILIMETER,2023
2506,,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,OKTOBER,68.5,MILIMETER,2023
2507,,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,NOVEMBER,191.0,MILIMETER,2023
2508,,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,DESEMBER,72.0,MILIMETER,2023
2509,,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,JANUARI,24.0,MILIMETER,2023
2510,,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,FEBRUARI,54.0,MILIMETER,2023
2511,,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,MARET,44.0,MILIMETER,2023
2512,,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,APRIL,49.0,MILIMETER,2023
2513,,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,MEI,57.0,MILIMETER,2023
2514,,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,JUNI,26.0,MILIMETER,2023
2515,,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,JULI,4.0,MILIMETER,2023
2516,,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,AGUSTUS,0.0,MILIMETER,2023
2517,,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,SEPTEMBER,2.0,MILIMETER,2023
2518,,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,OKTOBER,48.0,MILIMETER,2023
2519,,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,NOVEMBER,63.0,MILIMETER,2023
2520,,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,DESEMBER,27.0,MILIMETER,2023
2521,,JAWA BARAT,CISADEA-CIBARENO,CILETUH,JANUARI,98.0,MILIMETER,2023
2522,,JAWA BARAT,CISADEA-CIBARENO,CILETUH,FEBRUARI,105.0,MILIMETER,2023
2523,,JAWA BARAT,CISADEA-CIBARENO,CILETUH,MARET,135.0,MILIMETER,2023
2524,,JAWA BARAT,CISADEA-CIBARENO,CILETUH,APRIL,59.0,MILIMETER,2023
2525,,JAWA BARAT,CISADEA-CIBARENO,CILETUH,MEI,75.0,MILIMETER,2023
2526,,JAWA BARAT,CISADEA-CIBARENO,CILETUH,JUNI,56.0,MILIMETER,2023
2527,,JAWA BARAT,CISADEA-CIBARENO,CILETUH,JULI,45.0,MILIMETER,2023
2528,,JAWA BARAT,CISADEA-CIBARENO,CILETUH,AGUSTUS,0.0,MILIMETER,2023
2529,,JAWA BARAT,CISADEA-CIBARENO,CILETUH,SEPTEMBER,0.0,MILIMETER,2023
2530,,JAWA BARAT,CISADEA-CIBARENO,CILETUH,OKTOBER,14.0,MILIMETER,2023
2531,,JAWA BARAT,CISADEA-CIBARENO,CILETUH,NOVEMBER,96.0,MILIMETER,2023
2532,,JAWA BARAT,CISADEA-CIBARENO,CILETUH,DESEMBER,8.5,MILIMETER,2023
